customer_id,customer_segment,contract_type,monthly_fee,total_revenue,support_tickets,payment_failures,nps_score,churn,churn_probability,predicted_churn,expected_monthly_loss,expected_revenue_at_risk
CUST_08686,Individual,Quarterly,20,600,0,0,0,0,0.2894563407953597,0,5.789126815907194,173.6738044772158
CUST_08687,Individual,Monthly,100,1500,0,0,33,0,0.2894563407953597,0,28.94563407953597,434.18451119303955
CUST_08688,Individual,Monthly,10,390,1,1,51,0,0.2894563407953597,0,2.894563407953597,112.88797291019029
CUST_08689,Individual,Monthly,10,140,0,1,16,0,0.2894563407953597,0,2.894563407953597,40.523887711350355
CUST_08690,Individual,Quarterly,10,90,1,0,-13,0,0.2894563407953597,0,2.894563407953597,26.051070671582373
CUST_08691,SME,Monthly,50,250,2,1,13,0,0.6733182184705662,1,33.66591092352831,168.32955461764155
CUST_08692,Individual,Yearly,20,660,2,1,49,0,0.2894563407953597,0,5.789126815907194,191.0411849249374
CUST_08693,SME,Quarterly,30,1440,0,1,14,0,0.2894563407953597,0,8.683690223860792,416.81713074531797
CUST_08694,SME,Yearly,20,100,1,1,-4,0,0.4871309855235135,0,9.74261971047027,48.713098552351354
CUST_08695,SME,Monthly,10,240,0,1,54,1,0.6891213433350484,1,6.891213433350484,165.38912240041162
CUST_08696,Individual,Quarterly,50,400,2,1,49,0,0.2894563407953597,0,14.472817039767985,115.78253631814388
CUST_08697,Individual,Yearly,70,1330,1,0,-5,1,0.5993002702666944,0,41.95101891866861,797.0693594547035
CUST_08698,SME,Monthly,50,2600,2,0,6,0,0.2894563407953597,0,14.472817039767985,752.5864860679352
CUST_08699,Individual,Monthly,50,600,0,1,24,0,0.2894563407953597,0,14.472817039767985,173.6738044772158
CUST_08700,SME,Quarterly,20,160,1,1,-26,0,0.2894563407953597,0,5.789126815907194,46.31301452725755
CUST_08701,Individual,Monthly,70,560,0,0,62,0,0.2894563407953597,0,20.261943855675177,162.09555084540142
CUST_08702,Individual,Monthly,70,3850,1,0,35,0,0.2894563407953597,0,20.261943855675177,1114.4069120621348
CUST_08703,SME,Yearly,50,1900,2,0,-5,0,0.2894563407953597,0,14.472817039767985,549.9670475111834
CUST_08704,Enterprise,Quarterly,20,400,2,2,67,0,0.7382391980250521,1,14.764783960501042,295.29567921002086
CUST_08705,Individual,Monthly,50,2900,2,1,50,0,0.2894563407953597,0,14.472817039767985,839.4233883065432
CUST_08706,Individual,Monthly,30,870,2,1,8,0,0.2894563407953597,0,8.683690223860792,251.82701649196295
CUST_08707,SME,Monthly,20,820,1,0,42,0,0.2894563407953597,0,5.789126815907194,237.35419945219496
CUST_08708,Individual,Monthly,30,1020,2,1,43,0,0.2894563407953597,0,8.683690223860792,295.2454676112669
CUST_08709,Individual,Monthly,20,360,0,0,31,0,0.2894563407953597,0,5.789126815907194,104.20428268632949
CUST_08710,Individual,Monthly,50,50,0,0,25,0,0.6596830844664852,0,32.98415422332426,32.98415422332426
CUST_08711,Individual,Monthly,70,770,0,0,-60,0,0.6701749170223941,1,46.91224419156759,516.0346861072435
CUST_08712,Individual,Yearly,30,1410,1,0,64,0,0.2894563407953597,0,8.683690223860792,408.1334405214572
CUST_08713,Individual,Quarterly,20,880,0,0,79,0,0.2894563407953597,0,5.789126815907194,254.72157989991655
CUST_08714,Enterprise,Monthly,100,3500,0,0,26,0,0.2894563407953597,0,28.94563407953597,1013.0971927837589
CUST_08715,SME,Quarterly,30,1530,1,0,69,0,0.2894563407953597,0,8.683690223860792,442.8682014169003
CUST_08716,Enterprise,Monthly,30,1560,0,0,-19,0,0.2894563407953597,0,8.683690223860792,451.55189164076114
CUST_08717,Individual,Quarterly,20,640,1,1,19,0,0.2894563407953597,0,5.789126815907194,185.2520581090302
CUST_08718,Individual,Quarterly,30,1530,1,0,31,0,0.2894563407953597,0,8.683690223860792,442.8682014169003
CUST_08719,Enterprise,Yearly,30,1260,4,1,-6,0,0.5993042411759889,0,17.979127235279666,755.123343881746
CUST_08720,Individual,Monthly,50,800,2,0,6,0,0.2894563407953597,0,14.472817039767985,231.56507263628777
CUST_08721,SME,Monthly,70,420,2,2,-25,0,0.561493257947565,0,39.30452805632955,235.8271683379773
CUST_08722,Individual,Monthly,50,450,1,0,73,0,0.2894563407953597,0,14.472817039767985,130.25535335791187
CUST_08723,SME,Monthly,20,800,1,1,-20,0,0.2894563407953597,0,5.789126815907194,231.56507263628777
CUST_08724,Enterprise,Yearly,30,660,1,0,-41,0,0.2894563407953597,0,8.683690223860792,191.0411849249374
CUST_08725,Individual,Quarterly,70,3360,0,0,17,0,0.2894563407953597,0,20.261943855675177,972.5733050724086
CUST_08726,Individual,Yearly,70,560,1,0,-56,0,0.2894563407953597,0,20.261943855675177,162.09555084540142
CUST_08727,Individual,Monthly,70,3920,1,0,24,0,0.2894563407953597,0,20.261943855675177,1134.66885591781
CUST_08728,Individual,Yearly,20,640,0,1,100,0,0.2894563407953597,0,5.789126815907194,185.2520581090302
CUST_08729,Individual,Monthly,30,780,1,2,58,0,0.5867449771317194,0,17.60234931395158,457.6610821627411
CUST_08730,SME,Yearly,30,1620,2,2,12,0,0.582282146732102,0,17.46846440196306,943.2970777060052
CUST_08731,Individual,Monthly,30,540,2,4,21,0,0.5892368636146573,0,17.67710590843972,318.18790635191493
CUST_08732,Individual,Quarterly,100,3700,1,0,23,0,0.6571826123211331,0,65.7182612321133,2431.5756655881924
CUST_08733,Individual,Monthly,20,1040,3,0,38,0,0.2894563407953597,0,5.789126815907194,301.0345944271741
CUST_08734,Individual,Monthly,20,240,1,0,-29,0,0.2894563407953597,0,5.789126815907194,69.46952179088633
CUST_08735,Individual,Quarterly,30,1140,2,0,31,0,0.6571826123211331,0,19.715478369633992,749.1881780460917
CUST_08736,SME,Yearly,10,340,0,0,74,0,0.2894563407953597,0,2.894563407953597,98.4151558704223
CUST_08737,SME,Quarterly,50,200,2,0,-28,0,0.6673654092178797,1,33.36827046089398,133.47308184357593
CUST_08738,Individual,Monthly,10,160,2,1,24,0,0.2894563407953597,0,2.894563407953597,46.31301452725755
CUST_08739,Individual,Monthly,10,240,2,0,61,0,0.2894563407953597,0,2.894563407953597,69.46952179088633
CUST_08740,SME,Monthly,100,1400,1,1,54,0,0.6556011607540545,0,65.56011607540545,917.8416250556763
CUST_08741,Individual,Yearly,10,170,1,0,34,0,0.6557058925643932,0,6.557058925643932,111.47000173594684
CUST_08742,Individual,Monthly,10,510,3,0,25,0,0.2894563407953597,0,2.894563407953597,147.62273380563346
CUST_08743,SME,Yearly,20,620,4,1,6,0,0.2894563407953597,0,5.789126815907194,179.462931293123
CUST_08744,Individual,Quarterly,20,80,1,2,-4,0,0.7166336898129184,1,14.33267379625837,57.33069518503348
CUST_08745,Individual,Quarterly,10,500,0,0,3,0,0.6716206568876627,1,6.716206568876627,335.81032844383134
CUST_08746,Enterprise,Yearly,20,880,2,2,-10,0,0.6552892551800052,0,13.105785103600105,576.6545445584046
CUST_08747,Individual,Quarterly,30,1020,2,1,-16,0,0.2894563407953597,0,8.683690223860792,295.2454676112669
CUST_08748,Enterprise,Monthly,20,760,1,0,99,0,0.2894563407953597,0,5.789126815907194,219.98681900447338
CUST_08749,Individual,Monthly,10,380,2,0,39,0,0.2894563407953597,0,2.894563407953597,109.99340950223669
CUST_08750,SME,Monthly,20,60,1,1,51,0,0.6875391850055236,1,13.750783700110471,41.25235110033142
CUST_08751,Individual,Monthly,50,400,1,0,21,0,0.2894563407953597,0,14.472817039767985,115.78253631814388
CUST_08752,Individual,Monthly,20,240,0,2,-49,0,0.5892368636146573,0,11.784737272293146,141.41684726751777
CUST_08753,SME,Quarterly,20,700,0,0,74,0,0.2894563407953597,0,5.789126815907194,202.6194385567518
CUST_08754,SME,Monthly,10,20,0,0,-9,1,0.6625800639543877,1,6.625800639543877,13.251601279087755
CUST_08755,Individual,Yearly,20,1060,3,1,-38,0,0.2894563407953597,0,5.789126815907194,306.8237212430813
CUST_08756,SME,Quarterly,50,1450,4,0,70,0,0.6709045975780855,1,33.54522987890427,972.811666488224
CUST_08757,Individual,Yearly,20,460,0,0,-85,0,0.6628238721735181,1,13.256477443470363,304.89898119981837
CUST_08758,SME,Monthly,30,990,1,2,-47,0,0.5867449771317194,0,17.60234931395158,580.8775273604022
CUST_08759,SME,Quarterly,50,2500,1,0,36,0,0.2894563407953597,0,14.472817039767985,723.6408519883993
CUST_08760,Individual,Yearly,10,180,2,0,-8,0,0.2894563407953597,0,2.894563407953597,52.102141343164746
CUST_08761,Individual,Monthly,70,2800,2,2,57,0,0.5690617333473681,0,39.83432133431577,1593.3728533726307
CUST_08762,Individual,Yearly,70,4060,1,2,19,1,0.5559998449069653,0,38.91998914348757,2257.359370322279
CUST_08763,Enterprise,Monthly,20,440,1,0,31,0,0.2894563407953597,0,5.789126815907194,127.36078994995827
CUST_08764,Individual,Monthly,50,700,1,1,87,0,0.2894563407953597,0,14.472817039767985,202.6194385567518
CUST_08765,SME,Monthly,30,870,1,1,0,0,0.6694572567071294,1,20.08371770121388,582.4278133352026
CUST_08766,Individual,Monthly,10,450,1,0,-18,0,0.2894563407953597,0,2.894563407953597,130.25535335791187
CUST_08767,SME,Yearly,10,150,0,0,1,0,0.2894563407953597,0,2.894563407953597,43.41845111930395
CUST_08768,SME,Monthly,10,150,1,0,-25,0,0.2894563407953597,0,2.894563407953597,43.41845111930395
CUST_08769,SME,Quarterly,10,450,0,0,-21,0,0.2894563407953597,0,2.894563407953597,130.25535335791187
CUST_08770,Enterprise,Quarterly,100,400,2,1,2,0,0.6760500170066102,1,67.60500170066102,270.4200068026441
CUST_08771,Individual,Quarterly,10,360,0,0,34,0,0.2894563407953597,0,2.894563407953597,104.20428268632949
CUST_08772,Individual,Monthly,10,50,1,0,100,0,0.7702415637309151,1,7.7024156373091515,38.51207818654576
CUST_08773,Enterprise,Quarterly,50,150,2,0,22,0,0.6760500170066102,1,33.80250085033051,101.40750255099152
CUST_08774,Individual,Monthly,30,360,0,1,73,0,0.6877168272570401,1,20.631504817711203,247.57805781253444
CUST_08775,SME,Quarterly,70,1400,4,1,-40,0,0.2894563407953597,0,20.261943855675177,405.2388771135036
CUST_08776,SME,Yearly,50,2200,1,0,56,0,0.2894563407953597,0,14.472817039767985,636.8039497497913
CUST_08777,SME,Monthly,50,1000,2,0,41,1,0.2894563407953597,0,14.472817039767985,289.4563407953597
CUST_08778,Individual,Monthly,30,1170,0,0,-56,0,0.2894563407953597,0,8.683690223860792,338.66391873057086
CUST_08779,Individual,Quarterly,10,390,2,0,25,0,0.5822615791021475,0,5.822615791021475,227.08201584983752
CUST_08780,SME,Monthly,50,50,1,1,17,0,0.6589094020777083,0,32.94547010388541,32.94547010388541
CUST_08781,Individual,Monthly,30,1320,1,0,7,0,0.2933757121209954,0,8.801271363629862,387.2559399997139
CUST_08782,SME,Monthly,30,90,2,1,7,1,0.687711473652702,1,20.631344209581062,61.89403262874318
CUST_08783,Individual,Monthly,50,2350,0,0,-6,0,0.6716206568876627,1,33.58103284438314,1578.3085436860074
CUST_08784,Individual,Monthly,10,90,1,0,-6,0,0.2894563407953597,0,2.894563407953597,26.051070671582373
CUST_08785,Individual,Monthly,50,2700,1,1,67,0,0.2894563407953597,0,14.472817039767985,781.5321201474712
CUST_08786,Enterprise,Quarterly,70,3780,2,0,92,0,0.331336443070038,0,23.19355101490266,1252.4517548047436
CUST_08787,Individual,Quarterly,10,200,2,0,32,0,0.2894563407953597,0,2.894563407953597,57.89126815907194
CUST_08788,Individual,Yearly,50,2900,4,0,22,0,0.2894563407953597,0,14.472817039767985,839.4233883065432
CUST_08789,Enterprise,Quarterly,70,630,1,0,54,0,0.2894563407953597,0,20.261943855675177,182.3574947010766
CUST_08790,SME,Monthly,10,310,0,0,76,0,0.2894563407953597,0,2.894563407953597,89.7314656465615
CUST_08791,Enterprise,Monthly,50,2300,0,1,55,0,0.2894563407953597,0,14.472817039767985,665.7495838293273
CUST_08792,Individual,Quarterly,50,1400,2,0,68,0,0.2894563407953597,0,14.472817039767985,405.2388771135036
CUST_08793,SME,Yearly,20,700,2,0,23,0,0.2894563407953597,0,5.789126815907194,202.6194385567518
CUST_08794,Individual,Quarterly,20,800,1,0,0,0,0.2933757121209954,0,5.867514242419908,234.70056969679632
CUST_08795,SME,Monthly,100,3800,1,0,37,0,0.2894563407953597,0,28.94563407953597,1099.9340950223668
CUST_08796,SME,Yearly,20,880,1,1,14,0,0.2894563407953597,0,5.789126815907194,254.72157989991655
CUST_08797,Individual,Quarterly,100,200,2,1,-32,0,0.6627715501946918,1,66.27715501946918,132.55431003893835
CUST_08798,Individual,Monthly,20,60,0,0,-1,0,0.6644629207063945,1,13.28925841412789,39.867775242383665
CUST_08799,SME,Quarterly,10,140,2,2,-2,1,0.5906113936394697,0,5.906113936394696,82.68559510952575
CUST_08800,Individual,Monthly,50,850,0,0,42,1,0.6564511740701972,0,32.822558703509856,557.9834979596676
CUST_08801,SME,Monthly,70,2450,1,2,61,0,0.5247740704586528,0,36.73418493210569,1285.6964726236993
CUST_08802,Individual,Monthly,20,80,1,0,64,0,0.6598559349519303,0,13.197118699038606,52.788474796154425
CUST_08803,Enterprise,Monthly,20,940,1,0,6,0,0.2894563407953597,0,5.789126815907194,272.08896034763814
CUST_08804,Individual,Quarterly,20,600,2,0,-8,0,0.2894563407953597,0,5.789126815907194,173.6738044772158
CUST_08805,Individual,Yearly,70,3780,0,0,44,0,0.3259889157006911,0,22.819224099048377,1232.2381013486124
CUST_08806,Individual,Monthly,20,1160,1,1,-14,0,0.2894563407953597,0,5.789126815907194,335.76935532261723
CUST_08807,Individual,Monthly,50,1950,4,0,17,1,0.6716206568876627,1,33.58103284438314,1309.6602809309422
CUST_08808,Individual,Monthly,50,2550,0,0,30,0,0.2894563407953597,0,14.472817039767985,738.1136690281672
CUST_08809,Individual,Yearly,20,280,0,0,-6,0,0.2894563407953597,0,5.789126815907194,81.04777542270071
CUST_08810,Individual,Monthly,20,960,1,0,-31,0,0.2894563407953597,0,5.789126815907194,277.87808716354533
CUST_08811,SME,Yearly,20,540,0,0,-18,0,0.2894563407953597,0,5.789126815907194,156.30642402949425
CUST_08812,Individual,Yearly,20,260,1,0,58,0,0.2894563407953597,0,5.789126815907194,75.25864860679353
CUST_08813,SME,Quarterly,20,1100,1,1,57,1,0.5915309953826036,0,11.830619907652071,650.6840949208639
CUST_08814,Individual,Monthly,20,400,3,2,2,0,0.5892368636146573,0,11.784737272293146,235.69474544586294
CUST_08815,Individual,Monthly,50,2450,0,0,-10,0,0.2894563407953597,0,14.472817039767985,709.1680349486313
CUST_08816,Individual,Monthly,30,1470,1,1,-9,0,0.2894563407953597,0,8.683690223860792,425.50082096917873
CUST_08817,SME,Monthly,10,240,2,0,29,0,0.2894563407953597,0,2.894563407953597,69.46952179088633
CUST_08818,Individual,Yearly,70,700,2,0,36,0,0.2894563407953597,0,20.261943855675177,202.6194385567518
CUST_08819,Individual,Monthly,30,210,0,0,-15,0,0.5994156323177549,0,17.982468969532647,125.87728278672851
CUST_08820,Individual,Monthly,20,1040,2,0,35,0,0.2894563407953597,0,5.789126815907194,301.0345944271741
CUST_08821,Individual,Quarterly,70,1190,0,0,62,0,0.2894563407953597,0,20.261943855675177,344.45304554647805
CUST_08822,Individual,Yearly,10,220,0,0,65,0,0.2894563407953597,0,2.894563407953597,63.68039497497914
CUST_08823,Individual,Monthly,20,1180,4,2,-18,0,0.6527176327851714,0,13.054352655703427,770.2068066865022
CUST_08824,Individual,Quarterly,20,880,4,0,15,0,0.2894563407953597,0,5.789126815907194,254.72157989991655
CUST_08825,SME,Quarterly,20,220,2,2,-13,0,0.5892368636146573,0,11.784737272293146,129.63210999522462
CUST_08826,Individual,Quarterly,50,2100,0,0,58,0,0.2894563407953597,0,14.472817039767985,607.8583156702554
CUST_08827,Individual,Yearly,70,1610,2,0,75,0,0.6716206568876627,1,47.01344598213639,1081.309257589137
CUST_08828,Individual,Monthly,20,1080,0,2,12,1,0.5867449771317194,0,11.734899542634388,633.6845753022569
CUST_08829,Individual,Quarterly,20,440,3,1,-2,0,0.2894563407953597,0,5.789126815907194,127.36078994995827
CUST_08830,Individual,Quarterly,20,800,1,1,22,1,0.6061760239310512,0,12.123520478621025,484.94081914484093
CUST_08831,SME,Yearly,20,940,1,0,18,0,0.2894563407953597,0,5.789126815907194,272.08896034763814
CUST_08832,SME,Monthly,50,2700,1,2,17,0,0.5391347204041331,0,26.956736020206655,1455.6637450911594
CUST_08833,Individual,Monthly,10,180,0,0,15,0,0.6571826123211331,0,6.571826123211331,118.29287021780395
CUST_08834,Individual,Monthly,50,2750,1,0,57,0,0.2894563407953597,0,14.472817039767985,796.0049371872392
CUST_08835,Individual,Yearly,100,4500,2,1,7,0,0.2894563407953597,0,28.94563407953597,1302.5535335791187
CUST_08836,Individual,Yearly,20,520,2,0,39,0,0.7672749415617781,1,15.345498831235563,398.98296961212463
CUST_08837,Enterprise,Monthly,50,2400,2,0,2,0,0.6697619376164606,1,33.48809688082303,1607.4286502795055
CUST_08838,SME,Monthly,70,2100,2,0,-29,0,0.2933757121209954,0,20.536299848469678,616.0889954540903
CUST_08839,Individual,Monthly,20,260,0,0,-47,0,0.2894563407953597,0,5.789126815907194,75.25864860679353
CUST_08840,Enterprise,Quarterly,20,80,2,0,13,0,0.6665340025992448,1,13.330680051984896,53.32272020793958
CUST_08841,Individual,Yearly,30,1290,2,1,95,0,0.2894563407953597,0,8.683690223860792,373.39867962601403
CUST_08842,Individual,Yearly,20,540,1,1,-33,1,0.5877890734929127,0,11.755781469858253,317.4060996861728
CUST_08843,Individual,Quarterly,10,510,1,0,72,0,0.5993002702666944,0,5.993002702666944,305.64313783601415
CUST_08844,Individual,Monthly,50,2000,0,0,-13,0,0.2894563407953597,0,14.472817039767985,578.9126815907194
CUST_08845,SME,Yearly,10,100,0,1,12,0,0.6800472107671376,1,6.800472107671376,68.00472107671376
CUST_08846,SME,Yearly,20,880,1,0,12,0,0.2894563407953597,0,5.789126815907194,254.72157989991655
CUST_08847,SME,Monthly,100,2800,2,0,24,0,0.2894563407953597,0,28.94563407953597,810.4777542270072
CUST_08848,Individual,Quarterly,20,420,3,0,25,0,0.7756645162170892,1,15.513290324341785,325.77909681117745
CUST_08849,SME,Monthly,10,520,1,0,44,0,0.2894563407953597,0,2.894563407953597,150.51729721358706
CUST_08850,SME,Quarterly,50,550,0,1,21,0,0.6716206568876627,1,33.58103284438314,369.3913612882145
CUST_08851,Individual,Yearly,10,200,0,1,23,0,0.2894563407953597,0,2.894563407953597,57.89126815907194
CUST_08852,Individual,Monthly,10,530,1,0,43,0,0.6709045975780855,1,6.709045975780855,355.5794367163853
CUST_08853,SME,Quarterly,10,360,2,3,16,0,0.5128980575855497,0,5.128980575855497,184.6433007307979
CUST_08854,SME,Quarterly,10,190,1,0,13,0,0.2894563407953597,0,2.894563407953597,54.996704751118344
CUST_08855,SME,Yearly,100,5200,2,1,2,0,0.6709045975780855,1,67.09045975780855,3488.703907406045
CUST_08856,Individual,Monthly,20,200,0,0,37,0,0.2894563407953597,0,5.789126815907194,57.89126815907194
CUST_08857,Individual,Quarterly,20,300,3,0,17,0,0.2894563407953597,0,5.789126815907194,86.8369022386079
CUST_08858,SME,Monthly,30,1350,1,0,2,0,0.6697619376164606,1,20.09285812849382,904.1786157822219
CUST_08859,SME,Monthly,30,1350,0,1,-20,0,0.5993042411759889,0,17.979127235279666,809.060725587585
CUST_08860,Individual,Monthly,10,530,0,0,26,0,0.6061760239310512,0,6.061760239310512,321.27329268345716
CUST_08861,Individual,Monthly,10,180,2,0,100,0,0.2894563407953597,0,2.894563407953597,52.102141343164746
CUST_08862,Enterprise,Yearly,20,140,1,0,-26,0,0.2894563407953597,0,5.789126815907194,40.523887711350355
CUST_08863,Enterprise,Monthly,20,600,1,0,-33,0,0.2894563407953597,0,5.789126815907194,173.6738044772158
CUST_08864,SME,Monthly,10,140,1,0,33,0,0.5896737120202644,0,5.896737120202644,82.55431968283702
CUST_08865,Individual,Monthly,20,740,2,1,100,0,0.2894563407953597,0,5.789126815907194,214.19769218856618
CUST_08866,SME,Monthly,20,820,3,1,48,0,0.6709045975780855,1,13.41809195156171,550.1417700140302
CUST_08867,Individual,Monthly,100,3000,1,0,-11,0,0.2894563407953597,0,28.94563407953597,868.3690223860791
CUST_08868,SME,Yearly,10,540,0,1,-37,0,0.2894563407953597,0,2.894563407953597,156.30642402949425
CUST_08869,Individual,Quarterly,50,1350,0,1,11,0,0.2894563407953597,0,14.472817039767985,390.7660600737356
CUST_08870,SME,Yearly,70,3430,0,0,26,1,0.6061760239310512,0,42.43232167517358,2079.1837620835054
CUST_08871,SME,Quarterly,30,1710,1,0,28,0,0.2894563407953597,0,8.683690223860792,494.9703427600651
CUST_08872,SME,Quarterly,50,1850,0,0,-7,0,0.6683120558756629,1,33.415602793783144,1236.3773033699763
CUST_08873,Individual,Yearly,50,2400,1,0,41,0,0.2894563407953597,0,14.472817039767985,694.6952179088632
CUST_08874,Individual,Yearly,50,2050,2,1,83,0,0.2894563407953597,0,14.472817039767985,593.3854986304874
CUST_08875,SME,Monthly,20,340,1,0,10,0,0.2894563407953597,0,5.789126815907194,98.4151558704223
CUST_08876,Individual,Yearly,50,1500,1,0,96,0,0.2894563407953597,0,14.472817039767985,434.18451119303955
CUST_08877,Individual,Quarterly,10,180,1,2,13,0,0.7528105874447325,1,7.528105874447325,135.50590574005184
CUST_08878,Enterprise,Monthly,20,60,1,1,0,0,0.7710836855461352,1,15.421673710922704,46.26502113276811
CUST_08879,Individual,Quarterly,70,1960,0,0,-9,0,0.2894563407953597,0,20.261943855675177,567.334427958905
CUST_08880,SME,Monthly,50,1850,1,1,46,0,0.6709045975780855,1,33.54522987890427,1241.173505519458
CUST_08881,Individual,Monthly,10,300,0,0,19,0,0.2894563407953597,0,2.894563407953597,86.8369022386079
CUST_08882,SME,Yearly,50,2700,3,0,33,0,0.2894563407953597,0,14.472817039767985,781.5321201474712
CUST_08883,SME,Monthly,30,630,0,2,20,0,0.709313961779071,1,21.279418853372132,446.86779592081473
CUST_08884,SME,Monthly,50,2450,1,0,2,0,0.2894563407953597,0,14.472817039767985,709.1680349486313
CUST_08885,Enterprise,Yearly,50,1000,3,1,-51,0,0.2894563407953597,0,14.472817039767985,289.4563407953597
CUST_08886,Individual,Monthly,10,220,0,0,4,0,0.2894563407953597,0,2.894563407953597,63.68039497497914
CUST_08887,SME,Monthly,20,720,0,1,15,0,0.2894563407953597,0,5.789126815907194,208.40856537265898
CUST_08888,SME,Yearly,50,1800,1,0,30,0,0.2894563407953597,0,14.472817039767985,521.0214134316475
CUST_08889,Individual,Yearly,10,210,1,0,-32,0,0.2894563407953597,0,2.894563407953597,60.78583156702554
CUST_08890,Individual,Monthly,20,480,0,0,26,0,0.2894563407953597,0,5.789126815907194,138.93904358177267
CUST_08891,Enterprise,Monthly,10,210,2,1,25,0,0.2894563407953597,0,2.894563407953597,60.78583156702554
CUST_08892,Individual,Yearly,10,70,1,1,-41,0,0.6638466289556293,1,6.638466289556293,46.46926402689405
CUST_08893,Individual,Monthly,10,80,2,0,40,0,0.2894563407953597,0,2.894563407953597,23.156507263628775
CUST_08894,Individual,Quarterly,10,220,3,1,25,0,0.2894563407953597,0,2.894563407953597,63.68039497497914
CUST_08895,Individual,Monthly,70,1540,2,0,12,0,0.2894563407953597,0,20.261943855675177,445.76276482485395
CUST_08896,SME,Quarterly,20,600,2,1,60,0,0.2894563407953597,0,5.789126815907194,173.6738044772158
CUST_08897,Individual,Monthly,10,340,1,0,56,0,0.2894563407953597,0,2.894563407953597,98.4151558704223
CUST_08898,Individual,Quarterly,30,870,3,0,34,0,0.2894563407953597,0,8.683690223860792,251.82701649196295
CUST_08899,SME,Monthly,30,300,3,0,-32,0,0.2894563407953597,0,8.683690223860792,86.8369022386079
CUST_08900,Individual,Monthly,20,100,1,2,-27,1,0.7449844876691387,1,14.899689753382773,74.49844876691387
CUST_08901,SME,Monthly,20,980,0,0,59,0,0.6716206568876627,1,13.432413137753255,658.1882437499095
CUST_08902,SME,Monthly,20,1140,2,0,68,0,0.2894563407953597,0,5.789126815907194,329.98022850671003
CUST_08903,SME,Yearly,20,780,0,0,58,0,0.2894563407953597,0,5.789126815907194,225.77594582038057
CUST_08904,SME,Yearly,50,1700,1,0,13,0,0.2894563407953597,0,14.472817039767985,492.0757793521115
CUST_08905,Individual,Quarterly,20,760,1,1,22,0,0.2894563407953597,0,5.789126815907194,219.98681900447338
CUST_08906,Individual,Quarterly,10,100,1,0,12,0,0.2894563407953597,0,2.894563407953597,28.94563407953597
CUST_08907,Individual,Monthly,10,90,1,0,41,0,0.2894563407953597,0,2.894563407953597,26.051070671582373
CUST_08908,Individual,Monthly,20,640,1,0,66,0,0.2894563407953597,0,5.789126815907194,185.2520581090302
CUST_08909,Individual,Monthly,50,250,2,0,-5,0,0.7142633103182011,1,35.713165515910056,178.56582757955027
CUST_08910,Individual,Quarterly,20,700,0,3,-56,0,0.5867449771317194,0,11.734899542634388,410.72148399220356
CUST_08911,Individual,Monthly,10,110,1,0,3,0,0.2894563407953597,0,2.894563407953597,31.84019748748957
CUST_08912,Individual,Yearly,30,1260,1,1,13,0,0.2894563407953597,0,8.683690223860792,364.7149894021532
CUST_08913,Individual,Quarterly,30,480,3,0,21,0,0.2894563407953597,0,8.683690223860792,138.93904358177267
CUST_08914,Individual,Yearly,30,810,1,0,44,0,0.6364816485835111,0,19.094449457505334,515.550135352644
CUST_08915,Individual,Monthly,30,600,0,1,43,0,0.6571826123211331,0,19.715478369633992,394.3095673926798
CUST_08916,SME,Quarterly,100,5100,2,0,39,0,0.2894563407953597,0,28.94563407953597,1476.2273380563345
CUST_08917,SME,Monthly,70,70,1,0,-14,0,0.6921770524347111,1,48.45239367042977,48.45239367042977
CUST_08918,SME,Quarterly,20,520,1,1,50,0,0.2894563407953597,0,5.789126815907194,150.51729721358706
CUST_08919,SME,Yearly,30,330,2,1,17,0,0.2894563407953597,0,8.683690223860792,95.5205924624687
CUST_08920,SME,Monthly,30,450,1,1,7,0,0.2894563407953597,0,8.683690223860792,130.25535335791187
CUST_08921,SME,Monthly,50,1950,1,0,34,0,0.2894563407953597,0,14.472817039767985,564.4398645509514
CUST_08922,Individual,Monthly,20,800,2,0,21,0,0.6716206568876627,1,13.432413137753255,537.2965255101302
CUST_08923,Individual,Yearly,50,2400,2,0,0,0,0.2894563407953597,0,14.472817039767985,694.6952179088632
CUST_08924,SME,Monthly,20,360,1,0,-27,0,0.2894563407953597,0,5.789126815907194,104.20428268632949
CUST_08925,Individual,Yearly,70,1680,2,0,49,0,0.2894563407953597,0,20.261943855675177,486.2866525362043
CUST_08926,Individual,Monthly,20,560,0,1,-6,1,0.7783193662527297,1,15.566387325054594,435.85884510152863
CUST_08927,Individual,Yearly,20,500,2,0,-44,0,0.2894563407953597,0,5.789126815907194,144.72817039767986
CUST_08928,Individual,Monthly,20,460,1,1,18,0,0.2894563407953597,0,5.789126815907194,133.14991676586547
CUST_08929,SME,Monthly,20,220,0,2,61,1,0.5883010854522042,0,11.766021709044082,129.4262387994849
CUST_08930,Individual,Quarterly,100,3300,0,0,69,0,0.5910613411636292,0,59.10613411636292,1950.5024258399762
CUST_08931,Individual,Yearly,30,480,0,0,43,0,0.2894563407953597,0,8.683690223860792,138.93904358177267
CUST_08932,Individual,Monthly,20,720,1,3,3,1,0.5867449771317194,0,11.734899542634388,422.4563835348379
CUST_08933,SME,Quarterly,20,460,3,0,27,0,0.2894563407953597,0,5.789126815907194,133.14991676586547
CUST_08934,SME,Monthly,30,180,2,1,12,0,0.2894563407953597,0,8.683690223860792,52.102141343164746
